0.000000,  5287.5
0.013889,  5069.1
0.027778,  4873.0
0.041667,  4719.0
0.055556,  4627.3
0.069444,  4628.8
0.083333,  4705.4
0.097222,  4908.2
0.111111,  5238.1
0.125000,  5704.4
0.138889,  6312.6
0.152778,  7064.4
0.166667,  7957.1
0.180556,  8983.5
0.194444, 10132.5
0.208333, 11388.5
0.222222, 12732.5
0.236111, 14141.9
0.250000, 15591.6
